#ID,HPバー本数,属性倍率,,,,,,,,,バッドステータス耐性割合,,,,,,,,,,,初期覚醒設定,1ターンの行動回数,パッシブスキル,通常攻撃,,,,,,,,スキル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,死亡時発動スキル,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スキル1,,,,,,,,スキル2,,,,,,,,スキル3,,,,,,,,スキル4,,,,,,,,スキル5,,,,,,,,スキル6,,,,,,,,スキル7,,,,,,,,スキル8,,,,,,,,スキル9,,,,,,,,スキル10,,,,,,,,スキル11,,,,,,,,スキル12,,,,,,,,スキル13,,,,,,,,スキル14,,,,,,,,スキル1,,,,,,,,スキル2,,,,,,,,スキル3,,,,,,,,スキル4,,,,,,,,スキル5,,,,,,,,スキル,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,火,氷,風,光,闇,土,雷,水,無,スタン,サインレス,チャーム,毒,炎上,凍結,裂風,アンダーマイン,弱点付与,感電,トラップ,,,スキルID,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,

82008212,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135004,40133004,4,ENEMY1,1,1000,100,,44135005,40133005,4,ENEMY1,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008213,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135009,40133006,6,RANDOM,1,1000,60,,44135006,40133006,6,RANDOM,1,1000,30,,44135007,40133006,6,RANDOM,1,1000,20,,44135008,40133006,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008214,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135010,40133007,5,RANDOM,1,1000,100,,44135011,40133004,5,ENEMY3,1,1000,100,,44135012,40133005,5,ENEMY3,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008221,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135102,40133002,1,ENEMY2,0,1000,100,,44135102,40133003,2,ENEMY4,0,1000,100,,44135101,40133001,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008222,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135104,40133004,4,ENEMY1,1,1000,100,,44135105,40133005,4,ENEMY1,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008223,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135109,40133006,6,RANDOM,1,1000,60,,44135106,40133006,6,RANDOM,1,1000,30,,44135107,40133006,6,RANDOM,1,1000,20,,44135108,40133006,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008224,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135110,40133007,5,RANDOM,1,1000,100,,44135111,40133004,5,ENEMY3,1,1000,100,,44135112,40133005,5,ENEMY3,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008231,4,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135202,40133002,1,ENEMY2,0,1000,100,,44135202,40133003,2,ENEMY4,0,1000,100,,44135201,40133001,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008232,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135204,40133004,4,ENEMY1,1,1000,100,,44135205,40133005,4,ENEMY1,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008233,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135209,40133006,6,RANDOM,1,1000,25,,44135206,40133006,6,RANDOM,1,1000,25,,44135207,40133006,6,RANDOM,1,1000,25,,44135208,40133006,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008234,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44135210,40133007,5,RANDOM,1,1000,100,,44135211,40133004,5,ENEMY3,1,1000,100,,44135212,40133005,5,ENEMY3,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008311,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44136001,40134001,1,HIGH_HP_USER,1,1000,100,,44136016,40134001,2,LOW_HP_USER,1,1000,100,,44136002,40134002,3,ENEMY1,1,1,100,,44136003,40134003,4,ENEMY3,1,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008312,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44136015,40134008,15,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008313,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,8,,,,,,,,,,44136004,40134004,5,RANDOM,8,1,100,,44136005,40134005,6,RANDOM,8,1,100,,44136006,40134006,7,RANDOM,0,1,100,,44136007,40134007,8,RANDOM,1,1000,100,,44136008,40134007,9,RANDOM,1,1000,100,,44136009,40134007,10,RANDOM,1,1000,100,,44136010,40134007,11,RANDOM,1,1000,100,,44136011,40134007,12,RANDOM,1,1000,100,,44136012,40134007,13,RANDOM,1,1000,100,,44136013,40134007,14,RANDOM,1,1000,100,,44136014,40134007,15,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008321,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44136101,40134001,1,HIGH_HP_USER,1,1000,100,,44136116,40134001,2,LOW_HP_USER,1,1000,100,,44136102,40134002,3,ENEMY1,1,1,100,,44136103,40134003,4,ENEMY3,1,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008322,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44136115,40134008,15,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008323,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,8,,,,,,,,,,44136104,40134004,5,RANDOM,8,1,100,,44136105,40134005,6,RANDOM,8,1,100,,44136106,40134006,7,RANDOM,0,1,100,,44136107,40134007,8,RANDOM,1,1000,100,,44136108,40134007,9,RANDOM,1,1000,100,,44136109,40134007,10,RANDOM,1,1000,100,,44136110,40134007,11,RANDOM,1,1000,100,,44136111,40134007,12,RANDOM,1,1000,100,,44136112,40134007,13,RANDOM,1,1000,100,,44136113,40134007,14,RANDOM,1,1000,100,,44136114,40134007,15,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008331,4,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44136201,40134009,1,HIGH_HP_USER,1,1000,100,,44136216,40134009,2,LOW_HP_USER,1,1000,100,,44136202,40134010,3,ENEMY1,1,1,100,,44136203,40134003,4,ENEMY2,1,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008332,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,8,,,,,,,,,,44136204,40134004,5,RANDOM,8,1,100,,44136205,40134005,6,RANDOM,8,1,100,,44136206,40134006,7,RANDOM,0,1,100,,44136207,40134007,8,RANDOM,1,1000,100,,44136208,40134007,9,RANDOM,1,1000,100,,44136209,40134007,10,RANDOM,1,1000,100,,44136210,40134007,11,RANDOM,1,1000,100,,44136211,40134007,12,RANDOM,1,1000,100,,44136212,40134007,13,RANDOM,1,1000,100,,44136213,40134007,14,RANDOM,1,1000,100,,44136214,40134007,15,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008333,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44136215,40134008,15,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008411,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44137001,40135001,1,RANDOM,1,1000,100,,44137002,40135002,2,ENEMY1,1,1000,100,,44137003,40135003,2,ENEMY2,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008412,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44137004,40135004,3,RANDOM,1,1000,100,,44137005,40135003,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008413,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44137006,40135005,4,RANDOM,1,1000,100,,44137007,40135006,4,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008421,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44137101,40135001,1,RANDOM,1,1000,100,,44137102,40135002,2,ENEMY1,1,1000,100,,44137103,40135003,2,ENEMY2,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008422,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44137104,40135004,3,RANDOM,1,1000,100,,44137105,40135003,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008423,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44137106,40135005,4,RANDOM,1,1000,100,,44137107,40135006,4,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008431,4,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44137201,40135001,1,RANDOM,1,1000,100,,44137202,40135002,2,ENEMY1,1,1000,100,,44137203,40135003,2,ENEMY2,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008432,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44137204,40135004,3,RANDOM,1,1000,100,,44137205,40135003,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008433,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44137206,40135005,4,RANDOM,1,1000,100,,44137207,40135006,4,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008511,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44138001,40136001,3,RANDOM,1,1000,100,,44138001,40136001,4,RANDOM,1,1000,100,,44138002,40136002,5,RANDOM_EXCEPT_MILLIONAIRE,1,1,100,,44138003,40136003,6,RANDOM_EXCEPT_MILLIONAIRE,2,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008512,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44138004,40136003,2,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008513,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44138005,40136003,1,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008521,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44138101,40136001,3,RANDOM,1,1000,100,,44138101,40136001,4,RANDOM,1,1000,100,,44138102,40136002,5,RANDOM_EXCEPT_MILLIONAIRE,1,1,100,,44138103,40136003,6,RANDOM_EXCEPT_MILLIONAIRE,2,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82008522,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44138104,40136003,2,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
