#ID,２Ｄ演出,３Ｄ演出,,,,,共通演出,機能1,,,,,,,,,,,,,,,,,,,,,,,,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,ムービー名,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,チェイン倍率,ヘイト上限,
61012166,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,FIRE_WIND,PHYSICS,0,0,,,,1,10000,
61012167,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,FIRE_WIND,PHYSICS,0,0,,,,1,10000,
61012175,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61012176,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61012177,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61012185,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61012186,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61012187,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61012195,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61012196,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61012197,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61012205,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61012206,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61012207,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61012215,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61012216,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61012217,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61012225,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61012226,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61012227,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61012235,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61012236,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61012237,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61012245,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,LIGHT_DARK,PHYSICS,0,0,,,,1,10000,
61012246,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,LIGHT_DARK,PHYSICS,0,0,,,,1,10000,
61012247,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,LIGHT_DARK,PHYSICS,0,0,,,,1,10000,
61012255,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,FIRE_ICE,MAGIC,0,0,,,,1,10000,
61012256,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,FIRE_ICE,MAGIC,0,0,,,,1,10000,
61012257,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,FIRE_ICE,MAGIC,0,0,,,,1,10000,
61012265,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,FIRE_WIND,MAGIC,0,0,,,,1,10000,
61012266,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,FIRE_WIND,MAGIC,0,0,,,,1,10000,
61012267,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,FIRE_WIND,MAGIC,0,0,,,,1,10000,
61012275,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,FIRE_LIGHT,MAGIC,0,0,,,,1,10000,
61012276,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,FIRE_LIGHT,MAGIC,0,0,,,,1,10000,
61012277,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,FIRE_LIGHT,MAGIC,0,0,,,,1,10000,
61012285,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,FIRE_DARK,MAGIC,0,0,,,,1,10000,
61012286,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,FIRE_DARK,MAGIC,0,0,,,,1,10000,
61012287,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,FIRE_DARK,MAGIC,0,0,,,,1,10000,
61012295,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,ICE_WIND,MAGIC,0,0,,,,1,10000,
61012296,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,ICE_WIND,MAGIC,0,0,,,,1,10000,
61012297,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,ICE_WIND,MAGIC,0,0,,,,1,10000,
61012305,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,ICE_LIGHT,MAGIC,0,0,,,,1,10000,
61012306,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,ICE_LIGHT,MAGIC,0,0,,,,1,10000,
61012307,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,ICE_LIGHT,MAGIC,0,0,,,,1,10000,
61012315,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,ICE_DARK,MAGIC,0,0,,,,1,10000,
61012316,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,ICE_DARK,MAGIC,0,0,,,,1,10000,
61012317,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,ICE_DARK,MAGIC,0,0,,,,1,10000,
61012325,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,WIND_LIGHT,MAGIC,0,0,,,,1,10000,
61012326,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,WIND_LIGHT,MAGIC,0,0,,,,1,10000,
61012327,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,WIND_LIGHT,MAGIC,0,0,,,,1,10000,
61012335,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,WIND_DARK,MAGIC,0,0,,,,1,10000,
61012336,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,WIND_DARK,MAGIC,0,0,,,,1,10000,
61012337,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,WIND_DARK,MAGIC,0,0,,,,1,10000,
61012345,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,230,,LIGHT_DARK,MAGIC,0,0,,,,1,10000,
61012346,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,300,,LIGHT_DARK,MAGIC,0,0,,,,1,10000,
61012347,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,370,,LIGHT_DARK,MAGIC,0,0,,,,1,10000,
61017905,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,NULL,PHYSICS,0,0,,1,10000,
61017906,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,NULL,PHYSICS,0,0,,1,10000,
61017907,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,,,NULL,PHYSICS,0,0,,1,10000,
61017915,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,NULL,MAGIC,0,0,,1,10000,
61017916,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,NULL,MAGIC,0,0,,1,10000,
61017917,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,,,NULL,MAGIC,0,0,,1,10000,
61017925,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,60,,,,NULL,ALL,0,0,,1,10000,
61017926,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,,,NULL,ALL,0,0,,1,10000,
61017927,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,100,,,,NULL,ALL,0,0,,1,10000,
61017935,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,ATK,0,0,,1,10000,
61017936,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,ATK,0,0,,1,10000,
61017937,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,ATK,0,0,,1,10000,
61017945,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,INT,0,0,,1,10000,
61017946,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,INT,0,0,,1,10000,
61017947,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,INT,0,0,,1,10000,
61017955,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,NULL,ATK,0,0,,1,10000,
61017955,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,NULL,INT,0,0,,1,10000,
61017956,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,160,,NULL,ATK,0,0,,1,10000,
61017956,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,160,,NULL,INT,0,0,,1,10000,
61017957,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,200,,NULL,ATK,0,0,,1,10000,
61017957,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,200,,NULL,INT,0,0,,1,10000,
61017965,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,DEF,0,0,,1,10000,
61017966,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,DEF,0,0,,1,10000,
61017967,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,DEF,0,0,,1,10000,
61017975,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,MDEF,0,0,,1,10000,
61017976,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,MDEF,0,0,,1,10000,
61017977,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,MDEF,0,0,,1,10000,
61017985,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,NULL,DEF,0,0,,1,10000,
61017985,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,NULL,MDEF,0,0,,1,10000,
61017986,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,160,,NULL,DEF,0,0,,1,10000,
61017986,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,160,,NULL,MDEF,0,0,,1,10000,
61017987,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,200,,NULL,DEF,0,0,,1,10000,
61017987,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,200,,NULL,MDEF,0,0,,1,10000,
61017995,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,ATK,0,0,,1,10000,
61017996,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,ATK,0,0,,1,10000,
61017997,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,ATK,0,0,,1,10000,
61018005,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,INT,0,0,,1,10000,
61018006,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,INT,0,0,,1,10000,
61018007,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,INT,0,0,,1,10000,
61018015,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,NULL,ATK,0,0,,1,10000,
61018015,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,NULL,INT,0,0,,1,10000,
61018016,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,160,,NULL,ATK,0,0,,1,10000,
61018016,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,160,,NULL,INT,0,0,,1,10000,
61018017,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,200,,NULL,ATK,0,0,,1,10000,
61018017,,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,200,,NULL,INT,0,0,,1,10000,
61018025,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,DEF,0,0,,1,10000,
61018026,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,DEF,0,0,,1,10000,
61018027,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,DEF,0,0,,1,10000,
61018035,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,MDEF,0,0,,1,10000,
61018036,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,MDEF,0,0,,1,10000,
61018037,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,MDEF,0,0,,1,10000,
61018045,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,NULL,DEF,0,0,,1,10000,
61018045,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,NULL,MDEF,0,0,,1,10000,
61018046,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,160,,NULL,DEF,0,0,,1,10000,
61018046,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,160,,NULL,MDEF,0,0,,1,10000,
61018047,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,200,,NULL,DEF,0,0,,1,10000,
61018047,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,200,,NULL,MDEF,0,0,,1,10000,
61018055,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,NULL,0,0,,,1,10000,
61018056,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,NULL,0,0,,,1,10000,
61018057,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,NULL,0,0,,,1,10000,
61018065,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,NULL,PHYSICS,0,0,,,,1,10000,
61018066,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,NULL,PHYSICS,0,0,,,,1,10000,
61018067,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,NULL,PHYSICS,0,0,,,,1,10000,
61018075,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,NULL,MAGIC,0,0,,,,1,10000,
61018076,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,NULL,MAGIC,0,0,,,,1,10000,
61018077,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,NULL,MAGIC,0,0,,,,1,10000,
61018085,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,NULL,ALL,0,0,,,,1,10000,
61018086,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,NULL,ALL,0,0,,,,1,10000,
61018087,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,NULL,ALL,0,0,,,,1,10000,
61018095,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,FIRE_ICE,ALL,0,0,,1,10000,
61018096,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,FIRE_ICE,ALL,0,0,,1,10000,
61018097,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,FIRE_ICE,ALL,0,0,,1,10000,
61018105,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,FIRE_WIND,ALL,0,0,,1,10000,
61018106,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,FIRE_WIND,ALL,0,0,,1,10000,
61018107,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,FIRE_WIND,ALL,0,0,,1,10000,
61018115,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,FIRE_LIGHT,ALL,0,0,,1,10000,
61018116,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,FIRE_LIGHT,ALL,0,0,,1,10000,
61018117,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,FIRE_LIGHT,ALL,0,0,,1,10000,
61018125,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,FIRE_DARK,ALL,0,0,,1,10000,
61018126,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,FIRE_DARK,ALL,0,0,,1,10000,
61018127,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,FIRE_DARK,ALL,0,0,,1,10000,
61018135,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,ICE_WIND,ALL,0,0,,1,10000,
61018136,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,ICE_WIND,ALL,0,0,,1,10000,
61018137,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,ICE_WIND,ALL,0,0,,1,10000,
61018145,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,ICE_LIGHT,ALL,0,0,,1,10000,
61018146,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,ICE_LIGHT,ALL,0,0,,1,10000,
61018147,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,ICE_LIGHT,ALL,0,0,,1,10000,
61018155,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,ICE_DARK,ALL,0,0,,1,10000,
61018156,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,ICE_DARK,ALL,0,0,,1,10000,
61018157,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,ICE_DARK,ALL,0,0,,1,10000,
61018165,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,WIND_LIGHT,ALL,0,0,,1,10000,
61018166,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,WIND_LIGHT,ALL,0,0,,1,10000,
61018167,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,WIND_LIGHT,ALL,0,0,,1,10000,
61018175,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,WIND_DARK,ALL,0,0,,1,10000,
61018176,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,WIND_DARK,ALL,0,0,,1,10000,
61018177,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,WIND_DARK,ALL,0,0,,1,10000,
61018185,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,120,,,,LIGHT_DARK,ALL,0,0,,1,10000,
61018186,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,160,,,,LIGHT_DARK,ALL,0,0,,1,10000,
61018187,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,200,,,,LIGHT_DARK,ALL,0,0,,1,10000,
61018195,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,FIRE_ICE,ATK,0,0,,1,10000,
61018195,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,FIRE_ICE,INT,0,0,,1,10000,
61018196,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,FIRE_ICE,ATK,0,0,,1,10000,
61018196,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,FIRE_ICE,INT,0,0,,1,10000,
61018197,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_ICE,ATK,0,0,,1,10000,
61018197,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_ICE,INT,0,0,,1,10000,
61018205,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,FIRE_WIND,ATK,0,0,,1,10000,
61018205,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,FIRE_WIND,INT,0,0,,1,10000,
61018206,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,FIRE_WIND,ATK,0,0,,1,10000,
61018206,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,FIRE_WIND,INT,0,0,,1,10000,
61018207,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_WIND,ATK,0,0,,1,10000,
61018207,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_WIND,INT,0,0,,1,10000,
61018215,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,FIRE_LIGHT,ATK,0,0,,1,10000,
61018215,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,FIRE_LIGHT,INT,0,0,,1,10000,
61018216,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,FIRE_LIGHT,ATK,0,0,,1,10000,
61018216,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,FIRE_LIGHT,INT,0,0,,1,10000,
61018217,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_LIGHT,ATK,0,0,,1,10000,
61018217,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_LIGHT,INT,0,0,,1,10000,
61018225,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,FIRE_DARK,ATK,0,0,,1,10000,
61018225,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,140,,FIRE_DARK,INT,0,0,,1,10000,
61018226,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,FIRE_DARK,ATK,0,0,,1,10000,
61018226,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,180,,FIRE_DARK,INT,0,0,,1,10000,
