#ID,２Ｄ演出,３Ｄ演出,,,,,機能1,,,,,,,,,,,,,,,,,,,,,,,,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,デッキコンボ倍率使用,ヘイト上限,
61001662,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,ATK,0,0,,1,10000,
61001663,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,ATK,0,0,,1,10000,
61001671,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001672,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001673,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001681,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,ATK,0,0,,1,10000,
61001682,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,ATK,0,0,,1,10000,
61001683,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,ATK,0,0,,1,10000,
61001691,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,ATK,0,0,,1,10000,
61001692,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,ATK,0,0,,1,10000,
61001693,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,ATK,0,0,,1,10000,
61001701,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,ATK,0,0,,1,10000,
61001702,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,ATK,0,0,,1,10000,
61001703,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,ATK,0,0,,1,10000,
61001711,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,ATK,0,0,,1,10000,
61001712,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,ATK,0,0,,1,10000,
61001713,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,ATK,0,0,,1,10000,
61001721,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,ATK,0,0,,1,10000,
61001722,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,ATK,0,0,,1,10000,
61001723,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,ATK,0,0,,1,10000,
61001731,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,ATK,0,0,,1,10000,
61001732,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,ATK,0,0,,1,10000,
61001733,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,ATK,0,0,,1,10000,
61001741,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,ATK,0,0,,1,10000,
61001742,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,ATK,0,0,,1,10000,
61001743,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,ATK,0,0,,1,10000,
61001751,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,INT,0,0,,1,10000,
61001752,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,INT,0,0,,1,10000,
61001753,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,INT,0,0,,1,10000,
61001761,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,INT,0,0,,1,10000,
61001762,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,INT,0,0,,1,10000,
61001763,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,INT,0,0,,1,10000,
61001771,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,INT,0,0,,1,10000,
61001772,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,INT,0,0,,1,10000,
61001773,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,INT,0,0,,1,10000,
61001781,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,INT,0,0,,1,10000,
61001782,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,INT,0,0,,1,10000,
61001783,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,INT,0,0,,1,10000,
61001791,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,INT,0,0,,1,10000,
61001792,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,INT,0,0,,1,10000,
61001793,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,INT,0,0,,1,10000,
61001801,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,INT,0,0,,1,10000,
61001802,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,INT,0,0,,1,10000,
61001803,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,INT,0,0,,1,10000,
61001811,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,INT,0,0,,1,10000,
61001812,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,INT,0,0,,1,10000,
61001813,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,INT,0,0,,1,10000,
61001821,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,INT,0,0,,1,10000,
61001822,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,INT,0,0,,1,10000,
61001823,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,INT,0,0,,1,10000,
61001831,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,INT,0,0,,1,10000,
61001832,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,INT,0,0,,1,10000,
61001833,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,INT,0,0,,1,10000,
61001841,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,INT,0,0,,1,10000,
61001842,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,INT,0,0,,1,10000,
61001843,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,INT,0,0,,1,10000,
61001851,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,DEF,0,0,,1,10000,
61001852,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,DEF,0,0,,1,10000,
61001853,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,DEF,0,0,,1,10000,
61001861,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,DEF,0,0,,1,10000,
61001862,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,DEF,0,0,,1,10000,
61001863,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,DEF,0,0,,1,10000,
61001871,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001872,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001873,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001881,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,DEF,0,0,,1,10000,
61001882,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,DEF,0,0,,1,10000,
61001883,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,DEF,0,0,,1,10000,
61001891,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,DEF,0,0,,1,10000,
61001892,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,DEF,0,0,,1,10000,
61001893,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,DEF,0,0,,1,10000,
61001901,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,DEF,0,0,,1,10000,
61001902,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,DEF,0,0,,1,10000,
61001903,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,DEF,0,0,,1,10000,
61001911,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,DEF,0,0,,1,10000,
61001912,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,DEF,0,0,,1,10000,
61001913,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,DEF,0,0,,1,10000,
61001921,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,DEF,0,0,,1,10000,
61001922,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,DEF,0,0,,1,10000,
61001923,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,DEF,0,0,,1,10000,
61001931,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,DEF,0,0,,1,10000,
61001932,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,DEF,0,0,,1,10000,
61001933,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,DEF,0,0,,1,10000,
61001941,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,DEF,0,0,,1,10000,
61001942,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,DEF,0,0,,1,10000,
61001943,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,DEF,0,0,,1,10000,
61001951,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,MDEF,0,0,,1,10000,
61001952,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,MDEF,0,0,,1,10000,
61001953,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,MDEF,0,0,,1,10000,
61001961,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,MDEF,0,0,,1,10000,
61001962,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,MDEF,0,0,,1,10000,
61001963,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,MDEF,0,0,,1,10000,
61001971,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001972,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001973,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001981,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,MDEF,0,0,,1,10000,
61001982,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,MDEF,0,0,,1,10000,
61001983,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,MDEF,0,0,,1,10000,
61001991,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,MDEF,0,0,,1,10000,
61001992,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,MDEF,0,0,,1,10000,
61001993,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,MDEF,0,0,,1,10000,
61002001,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,MDEF,0,0,,1,10000,
61002002,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,MDEF,0,0,,1,10000,
61002003,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,MDEF,0,0,,1,10000,
61002011,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,MDEF,0,0,,1,10000,
61002012,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,MDEF,0,0,,1,10000,
61002013,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,MDEF,0,0,,1,10000,
61002021,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,MDEF,0,0,,1,10000,
61002022,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,MDEF,0,0,,1,10000,
61002023,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,MDEF,0,0,,1,10000,
61002031,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,MDEF,0,0,,1,10000,
61002032,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,MDEF,0,0,,1,10000,
61002033,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,MDEF,0,0,,1,10000,
61002041,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,MDEF,0,0,,1,10000,
61002042,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,MDEF,0,0,,1,10000,
61002043,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,MDEF,0,0,,1,10000,
61002051,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,FIRE_ICE,0,0,,,1,10000,
61002052,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,FIRE_ICE,0,0,,,1,10000,
61002053,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,FIRE_ICE,0,0,,,1,10000,
61002061,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,FIRE_WIND,0,0,,,1,10000,
61002062,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,FIRE_WIND,0,0,,,1,10000,
61002063,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,FIRE_WIND,0,0,,,1,10000,
61002071,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,FIRE_LIGHT,0,0,,,1,10000,
61002072,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,FIRE_LIGHT,0,0,,,1,10000,
61002073,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,FIRE_LIGHT,0,0,,,1,10000,
61002081,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,FIRE_DARK,0,0,,,1,10000,
61002082,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,FIRE_DARK,0,0,,,1,10000,
61002083,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,FIRE_DARK,0,0,,,1,10000,
61002091,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,ICE_WIND,0,0,,,1,10000,
61002092,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,ICE_WIND,0,0,,,1,10000,
61002093,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,ICE_WIND,0,0,,,1,10000,
61002101,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,ICE_LIGHT,0,0,,,1,10000,
61002102,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,ICE_LIGHT,0,0,,,1,10000,
61002103,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,ICE_LIGHT,0,0,,,1,10000,
61002111,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,ICE_DARK,0,0,,,1,10000,
61002112,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,ICE_DARK,0,0,,,1,10000,
61002113,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,ICE_DARK,0,0,,,1,10000,
61002121,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,WIND_LIGHT,0,0,,,1,10000,
61002122,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,WIND_LIGHT,0,0,,,1,10000,
61002123,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,WIND_LIGHT,0,0,,,1,10000,
61002131,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,WIND_DARK,0,0,,,1,10000,
61002132,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,WIND_DARK,0,0,,,1,10000,
61002133,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,WIND_DARK,0,0,,,1,10000,
61002141,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,30,,LIGHT_DARK,0,0,,,1,10000,
61002142,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,45,,LIGHT_DARK,0,0,,,1,10000,
61002143,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,LIGHT_DARK,0,0,,,1,10000,
61002151,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,FIRE_ICE,PHYSICS,0,0,,,,1,10000,
61002152,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,FIRE_ICE,PHYSICS,0,0,,,,1,10000,
61002153,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,FIRE_ICE,PHYSICS,0,0,,,,1,10000,
61002161,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,FIRE_WIND,PHYSICS,0,0,,,,1,10000,
61002162,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,FIRE_WIND,PHYSICS,0,0,,,,1,10000,
61002163,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,FIRE_WIND,PHYSICS,0,0,,,,1,10000,
61002171,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002172,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002173,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002181,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61002182,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61002183,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61002191,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61002192,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61002193,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61002201,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002202,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002203,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002211,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61002212,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61002213,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61002221,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61002222,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61002223,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61002231,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61002232,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61002233,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,80,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61002241,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,LIGHT_DARK,PHYSICS,0,0,,,,1,10000,
61002242,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,LIGHT_DARK,PHYSICS,0,0,,,,1,10000,
